Age,Gender,Education Level,Occupation,Income,Debt-to-Income Ratio,Net Worth,Investment Amount,Financial Knowledge,Risk Tolerance,Investment Horizon,Market Condition,Interest Rate (%),Inflation Rate (%),Stocks (%),Bonds (%),Gold (%),Real Estate (%)
46,Male,Graduate,Senior Professional,183928,0.09,1287496,74169.69,3,5,Medium,Neutral,4.25,3.91,37.0,27.0,12.0,24.0
30,Female,Postgraduate,Freelancer,37847,0.35,151388,7451.6,3,4,Long,Neutral,5.11,2.44,20.0,52.0,17.0,11.0
20,Male,Graduate,Student,9050,0.21,99550,4222.27,6,9,Short,Bullish,4.71,4.0,56.0,10.0,14.0,20.0
51,Female,Postgraduate,Senior Professional,122301,0.25,1956816,52800.7,7,5,Medium,Neutral,8.38,5.6,50.0,37.0,11.0,2.0
50,Male,Postgraduate,Senior Professional,88387,0.22,1060644,24815.8,5,7,Short,Bullish,7.77,4.15,52.0,34.0,14.0,0.0
53,Female,Graduate,Senior Professional,182994,0.03,365988,69660.98,9,9,Long,Bearish,6.37,5.83,61.0,14.0,15.0,10.0
18,Male,Undergraduate,Student,4726,0.22,37808,1319.75,3,9,Medium,Bullish,4.91,2.9,77.0,9.0,13.0,1.0
28,Female,Postgraduate,Freelancer,84710,0.27,762390,36774.88,7,4,Medium,Bearish,5.75,4.02,11.0,57.0,14.0,18.0
47,Male,Postgraduate,Executive,566172,0.19,9058752,272393.33,5,4,Short,Bullish,5.62,6.78,30.0,53.0,15.0,2.0
28,Female,Graduate,Entry-level,36444,0.34,182220,6919.39,5,4,Short,Neutral,5.57,3.42,27.0,40.0,16.0,17.0
45,Male,Postgraduate,Mid-career,143446,0.17,860676,33057.12,5,8,Medium,Bullish,5.38,7.71,55.0,3.0,10.0,32.0
48,Male,Postgraduate,Executive,968204,0.01,13554856,379674.48,3,6,Medium,Neutral,5.5,4.45,35.0,22.0,19.0,24.0
40,Female,Graduate,Business Owner,240419,0.26,2644609,79262.32,6,4,Long,Bullish,6.06,4.1,25.0,36.0,19.0,20.0
22,Female,Graduate,Student,7195,0.35,7195,965.68,4,3,Medium,Neutral,7.55,3.8,26.0,58.0,11.0,5.0
51,Male,Graduate,Senior Professional,143568,0.09,1722816,52562.92,8,6,Medium,Bearish,4.75,4.08,32.0,29.0,20.0,19.0
28,Male,Postgraduate,Freelancer,37511,0.22,750220,11539.57,3,4,Medium,Bullish,5.92,6.65,30.0,50.0,14.0,6.0
19,Male,Undergraduate,Student,6877,0.05,96278,3433.47,5,10,Long,Neutral,5.05,3.04,77.0,8.0,19.0,-4.0
31,Male,Doctorate,Mid-career,110862,0.16,1108620,44697.02,10,4,Short,Neutral,7.2,3.82,23.0,50.0,11.0,16.0
26,Male,Postgraduate,Freelancer,46180,0.25,277080,18208.29,4,3,Short,Neutral,7.29,4.21,30.0,50.0,15.0,5.0
56,Male,Graduate,Executive,846849,0.16,8468490,147041.54,9,4,Medium,Neutral,6.23,2.15,24.0,51.0,12.0,13.0
68,Male,Graduate,Retired,46942,0.24,140826,13353.37,4,7,Short,Bearish,8.63,5.09,30.0,33.0,10.0,27.0
74,Male,Graduate,Retired,49745,0.45,845665,17204.94,4,5,Short,Bullish,6.67,6.77,53.0,20.0,15.0,12.0
27,Male,Graduate,Entry-level,35751,0.17,679269,8308.1,3,10,Medium,Bullish,6.04,7.39,75.0,8.0,20.0,-3.0
34,Male,Graduate,Business Owner,137337,0.19,2334729,39078.97,5,1,Short,Neutral,5.48,7.67,24.0,53.0,14.0,9.0
40,Male,Graduate,Mid-career,136639,0.02,819834,43406.66,8,6,Medium,Bullish,6.42,7.53,54.0,33.0,14.0,-1.0
63,Female,Graduate,Retired,47297,0.31,331079,11034.9,4,1,Medium,Neutral,8.73,6.74,22.0,58.0,19.0,1.0
23,Male,Graduate,Entry-level,49874,0.3,49874,13160.87,4,8,Medium,Neutral,4.47,7.22,69.0,14.0,17.0,0.0
39,Male,Doctorate,Business Owner,471350,0.08,7541600,61148.39,10,1,Long,Neutral,5.24,2.28,18.0,55.0,15.0,12.0
30,Male,Graduate,Entry-level,38594,0.13,656098,14939.84,2,8,Long,Neutral,8.7,7.38,54.0,8.0,16.0,22.0
23,Male,Postgraduate,Entry-level,45759,0.05,320313,12761.15,1,6,Medium,Neutral,7.13,3.85,40.0,23.0,12.0,25.0
45,Female,Postgraduate,Business Owner,128285,0.15,641425,55016.73,4,8,Medium,Bullish,5.39,7.48,59.0,5.0,19.0,17.0
50,Female,Postgraduate,Executive,746589,0.18,4479534,235959.21,6,2,Long,Bullish,8.5,2.6,19.0,46.0,18.0,17.0
38,Female,Graduate,Mid-career,91917,0.0,1470672,19167.7,5,1,Long,Neutral,4.88,7.58,17.0,51.0,10.0,22.0
26,Male,Postgraduate,Freelancer,30584,0.28,30584,13840.98,6,8,Medium,Neutral,5.09,4.88,57.0,12.0,18.0,13.0
61,Female,Postgraduate,Retired,38938,0.39,194690,18382.96,2,2,Long,Bullish,7.75,6.35,15.0,44.0,15.0,26.0
37,Male,Graduate,Mid-career,116210,0.14,1278310,12008.21,10,10,Short,Bearish,4.04,2.43,71.0,19.0,20.0,-10.0
34,Male,Postgraduate,Mid-career,118182,0.1,945456,43457.5,6,5,Long,Neutral,7.32,4.56,37.0,37.0,13.0,13.0
28,Male,Postgraduate,Freelancer,51213,0.13,921834,21621.91,6,2,Medium,Bearish,6.71,3.84,18.0,58.0,19.0,5.0
41,Male,Doctorate,Business Owner,391381,0.03,391381,142943.1,9,3,Long,Bearish,7.31,3.32,9.0,63.0,10.0,18.0
35,Female,Doctorate,Mid-career,128905,0.05,773430,41673.12,9,7,Long,Bullish,4.05,5.47,47.0,28.0,13.0,12.0
24,Female,Graduate,Entry-level,23052,0.36,391884,9106.76,5,4,Short,Neutral,8.55,6.66,28.0,47.0,15.0,10.0
52,Male,Postgraduate,Executive,726709,0.28,10173926,175791.24,4,3,Medium,Neutral,7.45,3.63,20.0,42.0,18.0,20.0
24,Female,Postgraduate,Freelancer,87023,0.27,261069,18087.06,4,1,Long,Bullish,7.52,3.71,32.0,36.0,12.0,20.0
49,Male,Graduate,Senior Professional,230462,0.2,2535082,63055.46,5,5,Medium,Neutral,7.54,5.07,44.0,40.0,19.0,-3.0
25,Male,Postgraduate,Freelancer,48846,0.09,390768,11003.48,4,1,Medium,Neutral,8.08,2.83,30.0,55.0,20.0,-5.0
20,Female,Graduate,Student,6312,0.49,63120,2474.09,5,10,Long,Neutral,6.78,5.06,73.0,13.0,17.0,-3.0
53,Female,Graduate,Executive,362462,0.14,2537234,86547.19,6,3,Medium,Bullish,6.12,2.87,22.0,44.0,16.0,18.0
39,Male,Doctorate,Mid-career,76960,0.04,307840,26393.87,9,9,Medium,Bullish,8.47,4.99,71.0,4.0,15.0,10.0
26,Male,Graduate,Entry-level,26858,0.01,349154,11562.2,4,7,Long,Bearish,7.14,7.38,45.0,44.0,12.0,-1.0
53,Male,Graduate,Senior Professional,238910,0.07,2866920,99811.12,4,8,Medium,Bullish,5.21,3.24,75.0,7.0,17.0,1.0
49,Female,Graduate,Senior Professional,239087,0.09,2390870,117991.22,6,5,Long,Bearish,5.31,6.34,27.0,43.0,20.0,10.0
54,Male,Postgraduate,Executive,918218,0.26,918218,427222.55,10,8,Long,Bearish,5.66,2.11,74.0,18.0,16.0,-8.0
36,Female,Postgraduate,Business Owner,491491,0.29,8846838,188087.69,10,4,Short,Bearish,8.6,7.02,12.0,48.0,12.0,28.0
45,Male,Doctorate,Mid-career,107836,0.07,431344,18510.03,9,2,Long,Bearish,5.51,6.3,14.0,54.0,12.0,20.0
24,Female,Postgraduate,Freelancer,61194,0.16,367164,18703.56,3,5,Short,Neutral,7.85,5.01,49.0,30.0,14.0,7.0
48,Male,Postgraduate,Senior Professional,95970,0.05,1727460,15835.26,6,7,Medium,Neutral,7.31,5.83,38.0,35.0,17.0,10.0
20,Female,Graduate,Student,3089,0.42,21623,1349.38,6,4,Medium,Neutral,7.22,5.32,27.0,53.0,18.0,2.0
49,Female,Postgraduate,Senior Professional,182495,0.26,3467405,46530.57,8,9,Medium,Bearish,7.23,6.13,54.0,13.0,19.0,14.0
46,Female,Postgraduate,Senior Professional,167241,0.24,3177579,54227.22,4,8,Medium,Bullish,8.52,3.07,74.0,6.0,19.0,1.0
54,Male,Postgraduate,Senior Professional,186389,0.01,1118334,50728.75,4,1,Medium,Neutral,7.53,2.67,12.0,47.0,19.0,22.0
20,Male,Undergraduate,Student,6656,0.0,53248,2165.2,3,10,Medium,Bullish,4.6,6.03,71.0,8.0,16.0,5.0
19,Male,Undergraduate,Student,6017,0.44,102289,942.24,1,4,Short,Neutral,6.0,6.01,27.0,50.0,19.0,4.0
53,Male,Graduate,Senior Professional,149471,0.09,2092594,17596.2,3,8,Medium,Neutral,4.69,6.3,78.0,8.0,11.0,3.0
52,Male,Graduate,Executive,361664,0.04,3978304,57232.19,3,10,Short,Bullish,7.07,7.08,82.0,7.0,19.0,-8.0
62,Male,Graduate,Retired,20922,0.15,397518,8522.87,3,5,Medium,Bearish,6.01,5.74,33.0,39.0,11.0,17.0
52,Male,Graduate,Executive,796036,0.27,1592072,385773.56,3,2,Medium,Neutral,8.47,5.76,18.0,53.0,20.0,9.0
23,Male,Graduate,Entry-level,28818,0.32,432270,13167.83,5,7,Long,Bearish,8.88,6.25,28.0,38.0,20.0,14.0
30,Male,Postgraduate,Entry-level,36598,0.3,329382,9641.6,4,4,Short,Bullish,7.87,7.17,16.0,40.0,17.0,27.0
57,Male,Postgraduate,Senior Professional,133123,0.22,1863722,23372.66,4,7,Medium,Bearish,4.67,3.49,33.0,28.0,14.0,25.0
35,Male,Postgraduate,Mid-career,117289,0.23,1290179,24696.5,6,9,Long,Neutral,8.57,4.06,58.0,6.0,18.0,18.0
44,Female,Graduate,Mid-career,137610,0.0,2064150,57180.72,4,6,Short,Bearish,5.03,4.45,34.0,45.0,17.0,4.0
30,Female,Postgraduate,Freelancer,58613,0.03,1172260,22157.77,9,1,Short,Neutral,8.83,6.54,29.0,55.0,14.0,2.0
34,Female,Postgraduate,Business Owner,200853,0.25,2209383,80390.6,6,2,Long,Neutral,6.96,3.31,18.0,56.0,17.0,9.0
51,Male,Postgraduate,Senior Professional,124810,0.19,2121770,58631.39,9,2,Medium,Neutral,8.69,2.16,25.0,47.0,20.0,8.0
24,Male,Postgraduate,Entry-level,35279,0.14,458627,17460.09,2,2,Short,Neutral,5.95,3.9,26.0,45.0,19.0,10.0
44,Male,Graduate,Mid-career,122928,0.07,1229280,30056.06,6,6,Long,Bullish,6.27,3.67,45.0,31.0,20.0,4.0
24,Male,Graduate,Entry-level,21528,0.39,236808,8663.11,3,7,Long,Bullish,5.51,4.79,42.0,29.0,12.0,17.0
56,Male,Graduate,Executive,881831,0.14,12345634,433240.12,10,1,Medium,Bullish,7.12,5.49,31.0,35.0,14.0,20.0
44,Female,Postgraduate,Mid-career,114402,0.04,1830432,37987.54,5,10,Medium,Bullish,6.12,3.63,76.0,10.0,13.0,1.0
22,Female,Graduate,Student,7214,0.02,137066,2164.21,6,9,Medium,Neutral,7.62,6.77,57.0,7.0,17.0,19.0
49,Male,Postgraduate,Executive,789327,0.03,14997213,264735.18,9,1,Long,Bullish,6.23,5.69,19.0,52.0,16.0,13.0
31,Male,Postgraduate,Business Owner,224772,0.25,449544,101218.22,9,5,Long,Bullish,4.14,4.69,49.0,15.0,18.0,18.0
20,Female,Undergraduate,Student,6791,0.37,27164,2142.18,6,4,Short,Neutral,5.04,5.91,11.0,45.0,13.0,31.0
25,Male,Postgraduate,Entry-level,36548,0.27,657864,13052.78,5,3,Long,Bullish,5.13,6.13,27.0,45.0,15.0,13.0
34,Male,Postgraduate,Mid-career,63118,0.28,1136124,28317.88,5,10,Short,Bullish,7.23,6.98,82.0,3.0,16.0,-1.0
45,Male,Postgraduate,Mid-career,71906,0.09,719060,34990.34,9,7,Short,Bullish,5.74,2.35,49.0,16.0,20.0,15.0
57,Female,Graduate,Executive,742400,0.09,1484800,85384.78,10,6,Short,Bullish,4.14,4.71,45.0,31.0,15.0,9.0
44,Male,Doctorate,Mid-career,88455,0.13,619185,29967.27,10,6,Medium,Bullish,5.01,3.73,50.0,19.0,17.0,14.0
52,Male,Graduate,Executive,257068,0.17,1799476,95833.94,7,5,Short,Bullish,7.57,6.31,44.0,17.0,19.0,20.0
41,Male,Graduate,Mid-career,63287,0.12,822731,26787.98,6,7,Medium,Bearish,5.34,4.32,31.0,26.0,14.0,29.0
25,Male,Postgraduate,Freelancer,69044,0.26,69044,21695.83,4,2,Short,Neutral,6.71,7.91,17.0,43.0,16.0,24.0
30,Female,Postgraduate,Freelancer,93364,0.01,1027004,15758.38,7,8,Long,Bullish,6.2,6.27,56.0,10.0,12.0,22.0
38,Female,Graduate,Business Owner,182660,0.25,3287880,31035.03,10,2,Short,Neutral,7.2,3.03,23.0,49.0,19.0,9.0
47,Male,Graduate,Executive,865707,0.11,1731414,291044.08,6,4,Medium,Neutral,8.41,6.57,15.0,60.0,19.0,6.0
70,Male,Graduate,Retired,14067,0.33,168804,4098.01,5,7,Medium,Neutral,8.2,3.43,38.0,34.0,10.0,18.0
36,Female,Postgraduate,Mid-career,115140,0.16,690840,48939.95,6,4,Medium,Bullish,7.38,4.02,28.0,41.0,15.0,16.0
23,Female,Graduate,Freelancer,63644,0.26,190932,24725.99,4,10,Medium,Bullish,7.05,6.84,55.0,8.0,11.0,26.0
53,Male,Graduate,Executive,217368,0.24,3695256,60163.92,5,2,Medium,Bearish,6.02,2.61,19.0,46.0,18.0,17.0
46,Male,Postgraduate,Executive,629328,0.13,10698576,91152.19,10,3,Medium,Neutral,4.89,3.51,16.0,58.0,16.0,10.0
28,Male,Postgraduate,Freelancer,73525,0.19,514675,33182.81,3,10,Medium,Bullish,4.19,2.1,73.0,7.0,17.0,3.0
75,Male,Graduate,Retired,21145,0.36,380610,5488.92,6,9,Medium,Neutral,4.59,7.88,60.0,14.0,11.0,15.0
38,Female,Doctorate,Mid-career,108850,0.04,761950,34540.99,9,1,Medium,Neutral,7.84,3.23,19.0,41.0,11.0,29.0
35,Female,Graduate,Business Owner,178158,0.02,1603422,37051.03,9,7,Medium,Bullish,4.94,3.26,41.0,32.0,15.0,12.0
28,Male,Postgraduate,Freelancer,62407,0.17,686477,19740.73,7,9,Long,Neutral,8.21,4.35,80.0,8.0,10.0,2.0
30,Male,Postgraduate,Freelancer,82047,0.29,820470,9223.25,10,10,Medium,Neutral,5.85,4.98,67.0,9.0,20.0,4.0
27,Female,Postgraduate,Freelancer,36760,0.21,624920,8571.82,2,6,Short,Bearish,4.73,5.15,28.0,41.0,13.0,18.0
24,Male,Graduate,Entry-level,42061,0.21,715037,10406.12,5,10,Medium,Bullish,8.5,6.15,65.0,5.0,11.0,19.0
57,Female,Postgraduate,Senior Professional,149152,0.13,1789824,27611.52,5,2,Medium,Bearish,8.63,2.89,13.0,57.0,19.0,11.0
41,Female,Doctorate,Mid-career,129938,0.19,2079008,41644.04,8,5,Medium,Bearish,7.13,5.96,31.0,31.0,20.0,18.0
34,Male,Doctorate,Business Owner,476213,0.13,952426,63733.98,8,8,Medium,Bullish,4.68,4.46,69.0,8.0,16.0,7.0
20,Female,Undergraduate,Student,4512,0.13,90240,988.03,2,4,Medium,Neutral,5.73,5.97,20.0,50.0,14.0,16.0
28,Male,Postgraduate,Entry-level,24057,0.04,481140,2549.61,5,8,Medium,Bullish,8.08,5.93,61.0,2.0,20.0,17.0
24,Female,Graduate,Entry-level,27335,0.43,382690,5607.74,3,4,Short,Bullish,5.79,4.37,30.0,37.0,20.0,13.0
66,Female,Postgraduate,Retired,10941,0.45,21882,3392.89,2,4,Long,Bullish,7.18,7.92,17.0,36.0,12.0,35.0
27,Male,Graduate,Freelancer,72500,0.12,1160000,30843.51,4,2,Medium,Bullish,6.5,6.06,20.0,46.0,11.0,23.0
46,Male,Graduate,Senior Professional,190709,0.19,3623471,89696.66,3,8,Short,Bullish,6.88,6.75,73.0,4.0,20.0,3.0
70,Female,Postgraduate,Retired,35465,0.25,106395,6285.32,5,4,Long,Neutral,8.9,2.79,15.0,60.0,14.0,11.0
27,Male,Graduate,Freelancer,49957,0.34,499570,10583.4,4,6,Long,Bullish,7.14,6.54,39.0,35.0,20.0,6.0
57,Male,Graduate,Senior Professional,135283,0.17,1082264,30175.89,5,7,Medium,Neutral,7.75,4.58,30.0,35.0,16.0,19.0
20,Female,Undergraduate,Student,7313,0.0,7313,3359.19,6,4,Short,Bullish,8.34,7.82,28.0,46.0,18.0,8.0
59,Male,Postgraduate,Executive,954839,0.05,4774195,419919.5,9,4,Long,Neutral,8.03,4.61,11.0,43.0,14.0,32.0
50,Male,Graduate,Executive,491618,0.25,491618,197565.62,5,5,Medium,Neutral,4.91,5.5,35.0,25.0,20.0,20.0
34,Female,Doctorate,Business Owner,314761,0.15,1573805,152235.1,4,10,Long,Neutral,8.56,3.51,75.0,13.0,11.0,1.0
57,Male,Graduate,Senior Professional,226691,0.16,3400365,98217.38,3,3,Medium,Bullish,7.12,4.5,22.0,39.0,12.0,27.0
21,Male,Graduate,Student,1016,0.31,1016,125.87,6,7,Medium,Neutral,4.44,5.34,43.0,21.0,16.0,20.0
42,Female,Graduate,Business Owner,459599,0.01,3217193,163758.27,10,1,Medium,Bearish,7.28,7.56,18.0,64.0,16.0,2.0
46,Male,Graduate,Senior Professional,166862,0.29,1168034,59685.66,8,8,Medium,Bullish,6.04,3.61,85.0,5.0,18.0,-8.0
37,Male,Graduate,Business Owner,135619,0.27,678095,34500.81,8,8,Short,Neutral,5.33,3.0,64.0,15.0,19.0,2.0
56,Female,Postgraduate,Executive,853547,0.11,12803205,165305.25,3,8,Long,Neutral,6.18,4.18,50.0,12.0,15.0,23.0
31,Male,Doctorate,Business Owner,193909,0.13,2908635,58174.2,4,7,Short,Bullish,7.59,3.77,42.0,22.0,16.0,20.0
50,Male,Postgraduate,Senior Professional,233794,0.28,2337940,89660.31,10,5,Medium,Neutral,7.03,4.64,45.0,21.0,19.0,15.0
24,Male,Graduate,Entry-level,49172,0.08,393376,8026.91,4,8,Medium,Bullish,7.2,7.42,70.0,10.0,11.0,9.0
54,Male,Graduate,Senior Professional,154800,0.0,1238400,69371.58,9,2,Long,Bullish,4.94,2.2,20.0,42.0,14.0,24.0
69,Male,Graduate,Retired,12904,0.17,12904,1846.2,2,8,Short,Bullish,4.85,2.11,62.0,7.0,18.0,13.0
18,Female,Undergraduate,Student,7176,0.3,86112,3497.9,1,1,Medium,Neutral,6.38,2.64,22.0,59.0,17.0,2.0
51,Male,Graduate,Senior Professional,170901,0.2,2905317,52730.16,9,4,Medium,Bullish,8.9,5.77,26.0,36.0,12.0,26.0
43,Male,Postgraduate,Business Owner,146958,0.17,293916,63314.46,5,10,Long,Bullish,6.55,2.88,61.0,3.0,16.0,20.0
37,Male,Doctorate,Mid-career,105420,0.21,2108400,31674.67,8,1,Short,Bullish,6.93,4.01,24.0,54.0,11.0,11.0
35,Male,Postgraduate,Mid-career,71244,0.04,1424880,34907.02,5,9,Long,Bullish,8.97,6.2,64.0,8.0,11.0,17.0
51,Male,Postgraduate,Executive,288943,0.24,5200974,113492.14,7,1,Medium,Bullish,5.94,3.06,31.0,37.0,12.0,20.0
22,Male,Undergraduate,Student,2012,0.19,24144,330.97,1,6,Short,Bearish,6.68,2.67,43.0,26.0,20.0,11.0
28,Female,Graduate,Freelancer,50972,0.13,866524,5725.43,10,6,Medium,Neutral,7.64,6.11,46.0,38.0,19.0,-3.0
49,Male,Postgraduate,Senior Professional,140786,0.17,703930,16928.0,10,9,Medium,Bearish,5.11,2.35,70.0,17.0,17.0,-4.0
19,Female,Undergraduate,Student,2907,0.48,8721,784.36,2,1,Medium,Neutral,5.92,2.83,22.0,59.0,11.0,8.0
29,Male,Graduate,Freelancer,77779,0.26,233337,38033.11,10,5,Medium,Bullish,8.29,5.24,47.0,24.0,10.0,19.0
37,Male,Graduate,Business Owner,135643,0.09,813858,20856.69,5,4,Short,Bullish,5.47,4.43,28.0,40.0,18.0,14.0
22,Male,Undergraduate,Student,2294,0.3,9176,303.61,1,1,Short,Bullish,8.19,2.93,15.0,55.0,18.0,12.0
30,Male,Postgraduate,Entry-level,41763,0.36,459393,14622.75,2,8,Medium,Bullish,6.5,2.72,57.0,9.0,20.0,14.0
36,Male,Doctorate,Mid-career,99387,0.08,1590192,42517.72,3,8,Long,Bullish,4.06,5.78,64.0,7.0,12.0,17.0
58,Female,Postgraduate,Executive,496536,0.14,5461896,234069.32,9,3,Medium,Neutral,8.14,7.24,15.0,46.0,13.0,26.0
39,Male,Doctorate,Mid-career,137698,0.23,413094,15342.68,7,3,Medium,Bullish,4.42,5.32,28.0,53.0,16.0,3.0
28,Male,Graduate,Freelancer,73067,0.05,1242139,17933.06,8,9,Medium,Bearish,7.93,5.35,55.0,19.0,20.0,6.0
70,Male,Postgraduate,Retired,37569,0.29,37569,14659.85,5,8,Long,Neutral,4.73,6.72,71.0,11.0,11.0,7.0
37,Female,Doctorate,Mid-career,113873,0.27,227746,32367.44,8,3,Long,Neutral,7.68,5.34,23.0,59.0,12.0,6.0
52,Female,Postgraduate,Senior Professional,175259,0.04,2453626,69803.52,10,8,Short,Bearish,8.03,4.28,60.0,17.0,10.0,13.0
20,Male,Graduate,Student,2790,0.13,47430,1318.76,5,8,Long,Bearish,4.63,4.02,67.0,20.0,13.0,0.0
50,Male,Postgraduate,Executive,341725,0.18,6151050,138419.87,10,2,Long,Bullish,7.67,4.42,16.0,47.0,19.0,18.0
59,Female,Graduate,Executive,832501,0.21,4162505,359583.26,8,1,Long,Bearish,5.66,7.21,12.0,50.0,12.0,26.0
50,Male,Graduate,Executive,445033,0.08,6230462,64593.89,6,3,Medium,Bullish,7.98,6.64,25.0,39.0,11.0,25.0
38,Female,Graduate,Business Owner,229656,0.15,3444840,82755.35,7,4,Long,Neutral,5.84,7.42,19.0,60.0,19.0,2.0
68,Male,Graduate,Retired,28759,0.34,402626,12896.36,5,8,Long,Bullish,8.32,7.84,66.0,8.0,12.0,14.0
29,Male,Graduate,Freelancer,39700,0.19,674900,18393.6,6,2,Medium,Bearish,4.39,3.77,16.0,53.0,18.0,13.0
20,Male,Undergraduate,Student,7196,0.21,93548,1287.35,5,2,Medium,Neutral,4.64,7.42,25.0,40.0,15.0,20.0
24,Male,Graduate,Entry-level,36653,0.26,586448,16047.15,4,9,Short,Neutral,6.56,7.13,71.0,15.0,16.0,-2.0
23,Female,Postgraduate,Entry-level,34536,0.15,138144,8114.67,1,3,Long,Bearish,7.53,3.99,13.0,51.0,15.0,21.0
18,Female,Graduate,Student,6005,0.05,66055,625.19,4,1,Medium,Neutral,7.68,5.03,13.0,48.0,19.0,20.0
40,Female,Postgraduate,Business Owner,418650,0.13,2511900,88553.41,5,3,Long,Bearish,7.29,7.65,24.0,47.0,14.0,15.0
36,Female,Doctorate,Business Owner,189787,0.02,948935,93773.92,4,2,Long,Bullish,4.62,6.48,27.0,51.0,13.0,9.0
24,Male,Graduate,Freelancer,52532,0.25,893044,13683.27,8,7,Long,Neutral,7.41,3.16,39.0,27.0,13.0,21.0
34,Female,Graduate,Business Owner,384445,0.21,1922225,57542.99,3,4,Medium,Bearish,5.92,6.39,7.0,49.0,19.0,25.0
36,Male,Doctorate,Business Owner,423999,0.15,8055981,201843.37,4,9,Long,Bullish,8.36,2.99,57.0,3.0,18.0,22.0
36,Female,Doctorate,Mid-career,93123,0.05,838107,35633.33,9,9,Medium,Bullish,4.01,6.56,55.0,4.0,11.0,30.0
45,Male,Graduate,Business Owner,442535,0.01,7523095,156891.02,8,9,Long,Neutral,7.22,4.99,71.0,11.0,14.0,4.0
30,Male,Postgraduate,Entry-level,21305,0.47,255660,8182.74,6,7,Long,Bullish,7.71,6.8,54.0,32.0,12.0,2.0
36,Male,Postgraduate,Mid-career,108563,0.26,868504,14467.69,5,4,Medium,Neutral,5.46,6.15,26.0,54.0,10.0,10.0
56,Female,Postgraduate,Executive,332435,0.3,5983830,90871.14,9,4,Medium,Bullish,4.56,2.02,28.0,36.0,17.0,19.0
18,Female,Graduate,Student,1026,0.41,18468,468.76,2,1,Medium,Neutral,4.28,3.6,28.0,60.0,13.0,-1.0
45,Male,Postgraduate,Business Owner,371307,0.08,742614,119353.24,7,4,Long,Neutral,4.82,2.56,26.0,48.0,20.0,6.0
42,Male,Graduate,Business Owner,464215,0.14,1392645,156523.84,3,2,Long,Bullish,5.29,7.43,20.0,45.0,18.0,17.0
22,Male,Graduate,Student,5458,0.25,16374,1898.2,4,4,Short,Neutral,5.5,3.43,13.0,52.0,13.0,22.0
41,Female,Doctorate,Mid-career,66117,0.0,1322340,7501.34,5,5,Long,Bullish,4.54,4.31,38.0,16.0,19.0,27.0
53,Female,Postgraduate,Executive,733068,0.26,1466136,297699.75,10,3,Short,Neutral,4.12,4.6,22.0,53.0,15.0,10.0
48,Male,Postgraduate,Executive,937027,0.06,9370270,179088.71,3,4,Short,Bearish,8.49,5.99,23.0,47.0,15.0,15.0
70,Male,Graduate,Retired,17046,0.42,34092,6417.15,6,7,Medium,Bearish,7.62,6.25,40.0,38.0,16.0,6.0
60,Male,Postgraduate,Senior Professional,181085,0.0,3259530,36212.46,6,5,Short,Bullish,4.35,6.66,39.0,30.0,16.0,15.0
68,Male,Graduate,Retired,35959,0.21,251713,3682.3,4,9,Long,Bullish,8.55,7.62,85.0,9.0,14.0,-8.0
55,Male,Postgraduate,Executive,645363,0.29,10971171,153091.13,9,1,Medium,Neutral,5.43,3.35,17.0,54.0,12.0,17.0
51,Male,Graduate,Executive,425994,0.18,2555964,156080.05,5,10,Medium,Neutral,8.27,7.91,78.0,5.0,17.0,0.0
56,Male,Postgraduate,Executive,910945,0.13,9109450,405491.32,4,1,Medium,Neutral,7.7,6.05,23.0,51.0,20.0,6.0
57,Male,Graduate,Executive,914578,0.24,10060358,234177.73,5,8,Medium,Bullish,6.38,4.97,73.0,7.0,12.0,8.0
60,Female,Postgraduate,Executive,742992,0.11,13373856,339980.27,7,9,Long,Bullish,5.81,7.24,68.0,3.0,15.0,14.0
21,Female,Graduate,Student,7533,0.46,7533,2492.13,6,1,Medium,Neutral,4.23,4.24,27.0,46.0,13.0,14.0
58,Male,Graduate,Senior Professional,185585,0.23,742340,39856.05,10,1,Long,Bearish,8.19,5.11,16.0,47.0,20.0,17.0
28,Female,Postgraduate,Freelancer,51274,0.15,358918,15406.91,5,4,Medium,Neutral,4.02,6.04,15.0,44.0,19.0,22.0
25,Male,Graduate,Entry-level,44215,0.25,442150,7773.36,1,3,Long,Neutral,6.07,7.72,27.0,45.0,11.0,17.0
30,Female,Graduate,Freelancer,53533,0.07,588863,7487.8,10,4,Long,Bullish,5.4,6.52,25.0,44.0,16.0,15.0
32,Male,Postgraduate,Business Owner,482737,0.27,5792844,134978.32,7,8,Long,Neutral,8.64,7.49,60.0,6.0,14.0,20.0
65,Female,Graduate,Retired,39096,0.44,508248,14030.43,1,5,Long,Bearish,8.72,2.82,28.0,26.0,20.0,26.0
24,Female,Postgraduate,Freelancer,99076,0.25,1684292,44759.98,4,4,Short,Bullish,5.68,2.32,15.0,46.0,17.0,22.0
38,Male,Postgraduate,Business Owner,226267,0.24,2036403,91652.78,10,7,Medium,Bullish,6.85,6.01,36.0,22.0,19.0,23.0
43,Male,Doctorate,Business Owner,165627,0.3,1821897,62627.01,9,9,Long,Bullish,7.44,6.76,79.0,2.0,12.0,7.0
61,Male,Postgraduate,Retired,44326,0.5,44326,20637.89,6,7,Medium,Neutral,8.32,3.97,46.0,21.0,11.0,22.0
23,Female,Graduate,Freelancer,61173,0.22,1039941,8359.62,5,2,Medium,Neutral,6.67,7.17,28.0,56.0,10.0,6.0
